Международная классификация болезней – Онкология (3 издание). Морфологические коды,Международная классификация болезней – Онкология (3 издание). Морфологические коды,Международная классификация болезней – Онкология (3 издание). Топографические коды,Международная классификация болезней – Онкология (3 издание). Топографические коды
1.2.643.5.1.13.13.11.1486,1.2.643.5.1.13.13.11.1486,1.2.643.5.1.13.13.11.1487,1.2.643.5.1.13.13.11.1487
ID,CODE,ID,CODE
16,8010/0,182,C38.0
25,8014/3,182,C38.0
40,8043/3,182,C38.0
49,8051/3,182,C38.0
48,8051/0,182,C38.0
47,8050/3,182,C38.0
46,8050/2,182,C38.0
45,8050/0,182,C38.0
43,8046/3,182,C38.0
30,8030/3,182,C38.0
41,8044/3,182,C38.0
81,8096/0,182,C38.0
39,8042/3,182,C38.0
38,8041/3,182,C38.0
37,8040/1,182,C38.0
36,8040/0,182,C38.0
35,8035/3,182,C38.0
34,8034/3,182,C38.0
33,8033/3,182,C38.0
42,8045/3,182,C38.0
125,8150/3,182,C38.0
79,8094/3,182,C38.0
1149,8158/3,182,C38.0
136,8156/3,182,C38.0
134,8155/3,182,C38.0
132,8154/3,182,C38.0
131,8153/3,182,C38.0
139,8160/3,182,C38.0
127,8151/3,182,C38.0
140,8161/0,182,C38.0
123,8150/0,182,C38.0
122,8149/0,182,C38.0
121,8148/2,182,C38.0
120,8148/0,182,C38.0
119,8147/3,182,C38.0
118,8147/0,182,C38.0
117,8146/0,182,C38.0
129,8152/3,182,C38.0
148,8171/3,182,C38.0
157,8200/0,182,C38.0
156,8191/0,182,C38.0
155,8190/3,182,C38.0
153,8180/3,182,C38.0
293,8401/3,182,C38.0
151,8174/3,182,C38.0
138,8160/0,182,C38.0
149,8172/3,182,C38.0
1148,8144/0,182,C38.0
147,8170/3,182,C38.0
146,8170/0,182,C38.0
145,8163/3,182,C38.0
144,8163/2,182,C38.0
143,8163/0,182,C38.0
142,8162/3,182,C38.0
141,8161/3,182,C38.0
150,8173/3,182,C38.0
87,8102/3,182,C38.0
95,8120/3,182,C38.0
94,8120/2,182,C38.0
92,8120/0,182,C38.0
90,8110/3,182,C38.0
89,8110/0,182,C38.0
1147,8104/0,182,C38.0
116,8145/3,182,C38.0
88,8103/0,182,C38.0
98,8121/3,182,C38.0
86,8102/0,182,C38.0
85,8101/0,182,C38.0
1145,8100/3,182,C38.0
84,8100/0,182,C38.0
83,8098/3,182,C38.0
82,8097/3,182,C38.0
158,8200/3,182,C38.0
1146,8103/1,182,C38.0
105,8131/3,182,C38.0
80,8095/3,182,C38.0
114,8143/3,182,C38.0
113,8142/3,182,C38.0
112,8141/3,182,C38.0
111,8140/6,182,C38.0
110,8140/3,182,C38.0
109,8140/2,182,C38.0
96,8121/0,182,C38.0
107,8140/0,182,C38.0
97,8121/1,182,C38.0
104,8130/3,182,C38.0
103,8130/2,182,C38.0
102,8130/1,182,C38.0
101,8124/3,182,C38.0
100,8123/3,182,C38.0
99,8122/3,182,C38.0
115,8144/3,182,C38.0
108,8140/1,182,C38.0
1175,8509/3,182,C38.0
358,8501/3,182,C38.0
382,8530/3,182,C38.0
381,8525/3,182,C38.0
380,8524/3,182,C38.0
379,8523/3,182,C38.0
378,8522/3,182,C38.0
377,8522/2,182,C38.0
376,8521/3,182,C38.0
375,8520/3,182,C38.0
374,8520/2,182,C38.0
1176,8519/2,182,C38.0
373,8514/3,182,C38.0
372,8513/3,182,C38.0
384,8541/3,182,C38.0
366,8505/0,182,C38.0
359,8502/3,182,C38.0
360,8503/0,182,C38.0
361,8503/2,182,C38.0
362,8503/3,182,C38.0
363,8504/0,182,C38.0
371,8512/3,182,C38.0
365,8504/3,182,C38.0
370,8510/3,182,C38.0
367,8506/0,182,C38.0
368,8507/2,182,C38.0
1173,8507/3,182,C38.0
369,8508/3,182,C38.0
1174,8509/2,182,C38.0
385,8542/3,182,C38.0
364,8504/2,182,C38.0
403,8575/3,182,C38.0
291,8400/3,182,C38.0
292,8401/0,182,C38.0
422,8589/3,182,C38.0
421,8588/3,182,C38.0
420,8587/0,182,C38.0
419,8586/3,182,C38.0
418,8585/3,182,C38.0
416,8584/3,182,C38.0
414,8583/3,182,C38.0
412,8582/3,182,C38.0
410,8581/3,182,C38.0
408,8580/3,182,C38.0
407,8580/1,182,C38.0
383,8540/3,182,C38.0
397,8562/3,182,C38.0
386,8543/3,182,C38.0
388,8550/0,182,C38.0
389,8550/1,182,C38.0
391,8551/3,182,C38.0
394,8560/0,182,C38.0
406,8580/0,182,C38.0
396,8561/0,182,C38.0
404,8576/3,182,C38.0
398,8570/3,182,C38.0
399,8571/3,182,C38.0
400,8572/3,182,C38.0
401,8573/3,182,C38.0
402,8574/3,182,C38.0
390,8550/3,182,C38.0
395,8560/3,182,C38.0
1167,8409/2,182,C38.0
321,8442/1,182,C38.0
320,8441/3,182,C38.0
1168,8441/2,182,C38.0
319,8441/0,182,C38.0
318,8440/3,182,C38.0
317,8440/0,182,C38.0
315,8430/3,182,C38.0
314,8430/1,182,C38.0
312,8420/3,182,C38.0
311,8420/0,182,C38.0
310,8413/3,182,C38.0
309,8410/3,182,C38.0
322,8443/0,182,C38.0
307,8409/3,182,C38.0
306,8409/0,182,C38.0
305,8408/3,182,C38.0
302,8407/3,182,C38.0
301,8407/0,182,C38.0
1166,8406/3,182,C38.0
300,8406/0,182,C38.0
299,8405/0,182,C38.0
298,8404/0,182,C38.0
297,8403/3,182,C38.0
296,8403/0,182,C38.0
295,8402/3,182,C38.0
357,8501/2,182,C38.0
392,8552/3,182,C38.0
294,8402/0,182,C38.0
308,8410/0,182,C38.0
340,8470/2,182,C38.0
352,8490/3,182,C38.0
351,8482/3,182,C38.0
350,8481/3,182,C38.0
349,8480/6,182,C38.0
348,8480/3,182,C38.0
347,8480/1,182,C38.0
346,8480/0,182,C38.0
1172,8474/3,182,C38.0
1171,8474/1,182,C38.0
1170,8474/0,182,C38.0
303,8408/0,182,C38.0
324,8450/0,182,C38.0
341,8470/3,182,C38.0
353,8490/6,182,C38.0
355,8500/2,182,C38.0
325,8450/3,182,C38.0
326,8451/1,182,C38.0
327,8452/1,182,C38.0
328,8452/3,182,C38.0
344,8472/1,182,C38.0
329,8453/0,182,C38.0
339,8470/0,182,C38.0
330,8453/2,182,C38.0
331,8453/3,182,C38.0
332,8454/0,182,C38.0
1169,8460/2,182,C38.0
334,8460/3,182,C38.0
335,8461/0,182,C38.0
336,8461/3,182,C38.0
356,8500/3,182,C38.0
201,8260/0,183,C38.1
207,8263/0,183,C38.1
206,8262/3,183,C38.1
205,8261/3,183,C38.1
204,8261/2,183,C38.1
203,8261/0,183,C38.1
202,8260/3,183,C38.1
1155,8260/1,183,C38.1
1154,8257/3,183,C38.1
1153,8256/3,183,C38.1
200,8255/3,183,C38.1
199,8254/3,183,C38.1
208,8263/2,183,C38.1
1152,8253/2,183,C38.1
215,8272/0,183,C38.1
197,8252/3,183,C38.1
196,8251/3,183,C38.1
198,8253/3,183,C38.1
1156,8273/3,183,C38.1
224,8300/3,183,C38.1
223,8300/0,183,C38.1
222,8290/3,183,C38.1
221,8290/0,183,C38.1
220,8281/3,183,C38.1
219,8281/0,183,C38.1
213,8270/3,183,C38.1
217,8280/0,183,C38.1
209,8263/3,183,C38.1
216,8272/3,183,C38.1
190,8247/3,183,C38.1
214,8271/0,183,C38.1
195,8251/0,183,C38.1
212,8270/0,183,C38.1
211,8265/3,183,C38.1
210,8264/0,183,C38.1
218,8280/3,183,C38.1
167,8211/3,183,C38.1
192,8249/3,183,C38.1
174,8220/3,183,C38.1
173,8220/0,183,C38.1
172,8215/3,183,C38.1
171,8214/3,183,C38.1
170,8213/3,183,C38.1
176,8221/3,183,C38.1
168,8212/0,183,C38.1
177,8230/2,183,C38.1
166,8211/0,183,C38.1
165,8210/3,183,C38.1
164,8210/2,183,C38.1
163,8210/0,183,C38.1
162,8204/0,183,C38.1
161,8202/0,183,C38.1
160,8201/3,183,C38.1
169,8213/0,183,C38.1
187,8245/1,183,C38.1
1151,8250/2,183,C38.1
193,8250/1,183,C38.1
1150,8250/0,183,C38.1
225,8310/0,183,C38.1
191,8248/1,183,C38.1
231,8313/3,183,C38.1
175,8221/0,183,C38.1
188,8245/3,183,C38.1
194,8250/3,183,C38.1
186,8244/3,183,C38.1
185,8243/3,183,C38.1
184,8242/3,183,C38.1
182,8241/3,183,C38.1
181,8240/3,183,C38.1
179,8231/3,183,C38.1
178,8230/3,183,C38.1
189,8246/3,183,C38.1
1164,8349/1,183,C38.1
229,8313/0,183,C38.1
271,8372/0,183,C38.1
270,8371/0,183,C38.1
269,8370/3,183,C38.1
268,8370/0,183,C38.1
267,8361/0,183,C38.1
273,8374/0,183,C38.1
265,8350/3,183,C38.1
274,8375/0,183,C38.1
1163,8348/1,183,C38.1
264,8347/3,183,C38.1
263,8346/3,183,C38.1
262,8345/3,183,C38.1
261,8344/3,183,C38.1
260,8343/3,183,C38.1
259,8342/3,183,C38.1
266,8360/1,183,C38.1
281,8382/3,183,C38.1
290,8400/1,183,C38.1
289,8400/0,183,C38.1
288,8392/0,183,C38.1
287,8391/0,183,C38.1
286,8390/3,183,C38.1
285,8390/0,183,C38.1
272,8373/0,183,C38.1
282,8383/3,183,C38.1
1162,8339/3,183,C38.1
280,8381/3,183,C38.1
279,8381/1,183,C38.1
278,8381/0,183,C38.1
277,8380/3,183,C38.1
1165,8380/2,183,C38.1
276,8380/1,183,C38.1
275,8380/0,183,C38.1
283,8384/3,183,C38.1
233,8315/3,183,C38.1
240,8322/0,183,C38.1
239,8321/0,183,C38.1
238,8320/3,183,C38.1
237,8319/3,183,C38.1
236,8318/3,183,C38.1
235,8317/3,183,C38.1
258,8341/3,183,C38.1
1158,8316/1,183,C38.1
1159,8323/1,183,C38.1
232,8314/3,183,C38.1
152,8175/3,183,C38.1
230,8313/1,183,C38.1
159,8201/2,183,C38.1
228,8312/3,183,C38.1
1157,8311/3,183,C38.1
227,8311/1,183,C38.1
234,8316/3,183,C38.1
249,8331/3,183,C38.1
226,8310/3,183,C38.1
256,8337/3,183,C38.1
1161,8336/1,183,C38.1
254,8335/3,183,C38.1
1160,8335/1,183,C38.1
253,8334/0,183,C38.1
252,8333/3,183,C38.1
241,8322/3,183,C38.1
250,8332/3,183,C38.1
242,8323/0,183,C38.1
248,8330/3,183,C38.1
247,8330/1,183,C38.1
246,8330/0,183,C38.1
245,8325/0,183,C38.1
244,8324/0,183,C38.1
243,8323/3,183,C38.1
257,8340/3,183,C38.1
251,8333/0,183,C38.1
56,8070/3,183,C38.1
51,8052/2,183,C38.1
61,8074/3,183,C38.1
60,8073/3,183,C38.1
59,8072/3,183,C38.1
1141,8072/0,183,C38.1
58,8071/3,183,C38.1
63,8076/2,183,C38.1
57,8070/6,183,C38.1
64,8076/3,183,C38.1
55,8070/2,183,C38.1
1139,8070/0,183,C38.1
54,8060/0,183,C38.1
1138,8054/3,183,C38.1
1137,8054/0,183,C38.1
53,8053/0,183,C38.1
154,8190/0,183,C38.1
1140,8071/2,183,C38.1
1142,8084/0,183,C38.1
78,8093/3,183,C38.1
77,8092/3,183,C38.1
76,8091/3,183,C38.1
75,8090/3,183,C38.1
74,8090/1,183,C38.1
1144,8086/3,183,C38.1
62,8075/3,183,C38.1
72,8084/3,183,C38.1
50,8052/0,183,C38.1
71,8083/3,183,C38.1
70,8082/3,183,C38.1
69,8081/2,183,C38.1
68,8080/2,183,C38.1
67,8078/3,183,C38.1
66,8077/2,183,C38.1
65,8077/0,183,C38.1
1143,8085/3,183,C38.1
23,8012/3,183,C38.1
52,8052/3,183,C38.1
1136,8023/3,183,C38.1
29,8022/3,183,C38.1
28,8021/3,183,C38.1
27,8020/3,183,C38.1
26,8015/3,183,C38.1
31,8031/3,183,C38.1
24,8013/3,183,C38.1
32,8032/3,183,C38.1
22,8011/3,183,C38.1
21,8011/0,183,C38.1
20,8010/9,183,C38.1
19,8010/6,183,C38.1
18,8010/3,183,C38.1
17,8010/2,183,C38.1
16,8010/0,183,C38.1
25,8014/3,183,C38.1
40,8043/3,183,C38.1
49,8051/3,183,C38.1
48,8051/0,183,C38.1
47,8050/3,183,C38.1
46,8050/2,183,C38.1
45,8050/0,183,C38.1
43,8046/3,183,C38.1
30,8030/3,183,C38.1
41,8044/3,183,C38.1
81,8096/0,183,C38.1
39,8042/3,183,C38.1
38,8041/3,183,C38.1
37,8040/1,183,C38.1
36,8040/0,183,C38.1
35,8035/3,183,C38.1
34,8034/3,183,C38.1
33,8033/3,183,C38.1
42,8045/3,183,C38.1
125,8150/3,183,C38.1
79,8094/3,183,C38.1
1149,8158/3,183,C38.1
136,8156/3,183,C38.1
134,8155/3,183,C38.1
132,8154/3,183,C38.1
131,8153/3,183,C38.1
139,8160/3,183,C38.1
127,8151/3,183,C38.1
140,8161/0,183,C38.1
123,8150/0,183,C38.1
122,8149/0,183,C38.1
121,8148/2,183,C38.1
120,8148/0,183,C38.1
119,8147/3,183,C38.1
118,8147/0,183,C38.1
117,8146/0,183,C38.1
129,8152/3,183,C38.1
148,8171/3,183,C38.1
157,8200/0,183,C38.1
156,8191/0,183,C38.1
155,8190/3,183,C38.1
153,8180/3,183,C38.1
293,8401/3,183,C38.1
151,8174/3,183,C38.1
138,8160/0,183,C38.1
149,8172/3,183,C38.1
1148,8144/0,183,C38.1
147,8170/3,183,C38.1
146,8170/0,183,C38.1
145,8163/3,183,C38.1
144,8163/2,183,C38.1
143,8163/0,183,C38.1
142,8162/3,183,C38.1
141,8161/3,183,C38.1
150,8173/3,183,C38.1
87,8102/3,183,C38.1
95,8120/3,183,C38.1
94,8120/2,183,C38.1
92,8120/0,183,C38.1
90,8110/3,183,C38.1
89,8110/0,183,C38.1
1147,8104/0,183,C38.1
116,8145/3,183,C38.1
88,8103/0,183,C38.1
98,8121/3,183,C38.1
86,8102/0,183,C38.1
85,8101/0,183,C38.1
1145,8100/3,183,C38.1
84,8100/0,183,C38.1
83,8098/3,183,C38.1
82,8097/3,183,C38.1
158,8200/3,183,C38.1
1146,8103/1,183,C38.1
105,8131/3,183,C38.1
80,8095/3,183,C38.1
114,8143/3,183,C38.1
113,8142/3,183,C38.1
112,8141/3,183,C38.1
111,8140/6,183,C38.1
110,8140/3,183,C38.1
109,8140/2,183,C38.1
96,8121/0,183,C38.1
107,8140/0,183,C38.1
97,8121/1,183,C38.1
104,8130/3,183,C38.1
103,8130/2,183,C38.1
102,8130/1,183,C38.1
101,8124/3,183,C38.1
100,8123/3,183,C38.1
99,8122/3,183,C38.1
115,8144/3,183,C38.1
108,8140/1,183,C38.1
1175,8509/3,183,C38.1
358,8501/3,183,C38.1
382,8530/3,183,C38.1
381,8525/3,183,C38.1
380,8524/3,183,C38.1
379,8523/3,183,C38.1
378,8522/3,183,C38.1
377,8522/2,183,C38.1
376,8521/3,183,C38.1
375,8520/3,183,C38.1
374,8520/2,183,C38.1
1176,8519/2,183,C38.1
373,8514/3,183,C38.1
372,8513/3,183,C38.1
384,8541/3,183,C38.1
366,8505/0,183,C38.1
359,8502/3,183,C38.1
360,8503/0,183,C38.1
361,8503/2,183,C38.1
362,8503/3,183,C38.1
363,8504/0,183,C38.1
371,8512/3,183,C38.1
365,8504/3,183,C38.1
370,8510/3,183,C38.1
367,8506/0,183,C38.1
368,8507/2,183,C38.1
1173,8507/3,183,C38.1
369,8508/3,183,C38.1
1174,8509/2,183,C38.1
385,8542/3,183,C38.1
364,8504/2,183,C38.1
403,8575/3,183,C38.1
291,8400/3,183,C38.1
292,8401/0,183,C38.1
422,8589/3,183,C38.1
421,8588/3,183,C38.1
420,8587/0,183,C38.1
419,8586/3,183,C38.1
418,8585/3,183,C38.1
416,8584/3,183,C38.1
414,8583/3,183,C38.1
412,8582/3,183,C38.1
410,8581/3,183,C38.1
408,8580/3,183,C38.1
407,8580/1,183,C38.1
383,8540/3,183,C38.1
397,8562/3,183,C38.1
386,8543/3,183,C38.1
388,8550/0,183,C38.1
389,8550/1,183,C38.1
391,8551/3,183,C38.1
394,8560/0,183,C38.1
406,8580/0,183,C38.1
396,8561/0,183,C38.1
404,8576/3,183,C38.1
398,8570/3,183,C38.1
399,8571/3,183,C38.1
400,8572/3,183,C38.1
401,8573/3,183,C38.1
402,8574/3,183,C38.1
390,8550/3,183,C38.1
395,8560/3,183,C38.1
1167,8409/2,183,C38.1
321,8442/1,183,C38.1
320,8441/3,183,C38.1
1168,8441/2,183,C38.1
319,8441/0,183,C38.1
318,8440/3,183,C38.1
317,8440/0,183,C38.1
315,8430/3,183,C38.1
314,8430/1,183,C38.1
312,8420/3,183,C38.1
311,8420/0,183,C38.1
310,8413/3,183,C38.1
309,8410/3,183,C38.1
322,8443/0,183,C38.1
307,8409/3,183,C38.1
306,8409/0,183,C38.1
305,8408/3,183,C38.1
302,8407/3,183,C38.1
301,8407/0,183,C38.1
1166,8406/3,183,C38.1
300,8406/0,183,C38.1
299,8405/0,183,C38.1
298,8404/0,183,C38.1
297,8403/3,183,C38.1
296,8403/0,183,C38.1
295,8402/3,183,C38.1
357,8501/2,183,C38.1
392,8552/3,183,C38.1
294,8402/0,183,C38.1
308,8410/0,183,C38.1
340,8470/2,183,C38.1
352,8490/3,183,C38.1
351,8482/3,183,C38.1
350,8481/3,183,C38.1
349,8480/6,183,C38.1
348,8480/3,183,C38.1
347,8480/1,183,C38.1
346,8480/0,183,C38.1
1172,8474/3,183,C38.1
1171,8474/1,183,C38.1
1170,8474/0,183,C38.1
303,8408/0,183,C38.1
324,8450/0,183,C38.1
341,8470/3,183,C38.1
353,8490/6,183,C38.1
355,8500/2,183,C38.1
325,8450/3,183,C38.1
326,8451/1,183,C38.1
327,8452/1,183,C38.1
328,8452/3,183,C38.1
344,8472/1,183,C38.1
329,8453/0,183,C38.1
339,8470/0,183,C38.1
330,8453/2,183,C38.1
331,8453/3,183,C38.1
332,8454/0,183,C38.1
1169,8460/2,183,C38.1
334,8460/3,183,C38.1
335,8461/0,183,C38.1
336,8461/3,183,C38.1
356,8500/3,183,C38.1
201,8260/0,184,C38.2
207,8263/0,184,C38.2
206,8262/3,184,C38.2
205,8261/3,184,C38.2
204,8261/2,184,C38.2
203,8261/0,184,C38.2
202,8260/3,184,C38.2
1155,8260/1,184,C38.2
1154,8257/3,184,C38.2
1153,8256/3,184,C38.2
200,8255/3,184,C38.2
199,8254/3,184,C38.2
208,8263/2,184,C38.2
1152,8253/2,184,C38.2
215,8272/0,184,C38.2
197,8252/3,184,C38.2
196,8251/3,184,C38.2
198,8253/3,184,C38.2
1156,8273/3,184,C38.2
224,8300/3,184,C38.2
223,8300/0,184,C38.2
222,8290/3,184,C38.2
221,8290/0,184,C38.2
220,8281/3,184,C38.2
219,8281/0,184,C38.2
213,8270/3,184,C38.2
217,8280/0,184,C38.2
209,8263/3,184,C38.2
216,8272/3,184,C38.2
190,8247/3,184,C38.2
214,8271/0,184,C38.2
195,8251/0,184,C38.2
212,8270/0,184,C38.2
211,8265/3,184,C38.2
210,8264/0,184,C38.2
218,8280/3,184,C38.2
167,8211/3,184,C38.2
192,8249/3,184,C38.2
174,8220/3,184,C38.2
173,8220/0,184,C38.2
172,8215/3,184,C38.2
171,8214/3,184,C38.2
170,8213/3,184,C38.2
176,8221/3,184,C38.2
168,8212/0,184,C38.2
177,8230/2,184,C38.2
166,8211/0,184,C38.2
165,8210/3,184,C38.2
164,8210/2,184,C38.2
163,8210/0,184,C38.2
162,8204/0,184,C38.2
161,8202/0,184,C38.2
160,8201/3,184,C38.2
169,8213/0,184,C38.2
187,8245/1,184,C38.2
1151,8250/2,184,C38.2
193,8250/1,184,C38.2
1150,8250/0,184,C38.2
225,8310/0,184,C38.2
191,8248/1,184,C38.2
231,8313/3,184,C38.2
175,8221/0,184,C38.2
188,8245/3,184,C38.2
194,8250/3,184,C38.2
186,8244/3,184,C38.2
185,8243/3,184,C38.2
184,8242/3,184,C38.2
182,8241/3,184,C38.2
181,8240/3,184,C38.2
179,8231/3,184,C38.2
178,8230/3,184,C38.2
189,8246/3,184,C38.2
1164,8349/1,184,C38.2
229,8313/0,184,C38.2
271,8372/0,184,C38.2
270,8371/0,184,C38.2
269,8370/3,184,C38.2
268,8370/0,184,C38.2
267,8361/0,184,C38.2
273,8374/0,184,C38.2
265,8350/3,184,C38.2
274,8375/0,184,C38.2
1163,8348/1,184,C38.2
264,8347/3,184,C38.2
263,8346/3,184,C38.2
262,8345/3,184,C38.2
261,8344/3,184,C38.2
260,8343/3,184,C38.2
259,8342/3,184,C38.2
266,8360/1,184,C38.2
281,8382/3,184,C38.2
290,8400/1,184,C38.2
289,8400/0,184,C38.2
288,8392/0,184,C38.2
287,8391/0,184,C38.2
286,8390/3,184,C38.2
285,8390/0,184,C38.2
272,8373/0,184,C38.2
282,8383/3,184,C38.2
1162,8339/3,184,C38.2
280,8381/3,184,C38.2
279,8381/1,184,C38.2
278,8381/0,184,C38.2
277,8380/3,184,C38.2
1165,8380/2,184,C38.2
276,8380/1,184,C38.2
275,8380/0,184,C38.2
283,8384/3,184,C38.2
233,8315/3,184,C38.2
240,8322/0,184,C38.2
239,8321/0,184,C38.2
238,8320/3,184,C38.2
237,8319/3,184,C38.2
236,8318/3,184,C38.2
235,8317/3,184,C38.2
258,8341/3,184,C38.2
1158,8316/1,184,C38.2
1159,8323/1,184,C38.2
232,8314/3,184,C38.2
152,8175/3,184,C38.2
230,8313/1,184,C38.2
159,8201/2,184,C38.2
228,8312/3,184,C38.2
1157,8311/3,184,C38.2
227,8311/1,184,C38.2
234,8316/3,184,C38.2
249,8331/3,184,C38.2
226,8310/3,184,C38.2
256,8337/3,184,C38.2
1161,8336/1,184,C38.2
254,8335/3,184,C38.2
1160,8335/1,184,C38.2
253,8334/0,184,C38.2
252,8333/3,184,C38.2
241,8322/3,184,C38.2
250,8332/3,184,C38.2
242,8323/0,184,C38.2
248,8330/3,184,C38.2
247,8330/1,184,C38.2
246,8330/0,184,C38.2
245,8325/0,184,C38.2
244,8324/0,184,C38.2
243,8323/3,184,C38.2
257,8340/3,184,C38.2
251,8333/0,184,C38.2
56,8070/3,184,C38.2
51,8052/2,184,C38.2
61,8074/3,184,C38.2
60,8073/3,184,C38.2
59,8072/3,184,C38.2
1141,8072/0,184,C38.2
58,8071/3,184,C38.2
63,8076/2,184,C38.2
57,8070/6,184,C38.2
64,8076/3,184,C38.2
55,8070/2,184,C38.2
1139,8070/0,184,C38.2
54,8060/0,184,C38.2
1138,8054/3,184,C38.2
1137,8054/0,184,C38.2
53,8053/0,184,C38.2
154,8190/0,184,C38.2
1140,8071/2,184,C38.2
1142,8084/0,184,C38.2
78,8093/3,184,C38.2
77,8092/3,184,C38.2
76,8091/3,184,C38.2
75,8090/3,184,C38.2
74,8090/1,184,C38.2
1144,8086/3,184,C38.2
62,8075/3,184,C38.2
72,8084/3,184,C38.2
50,8052/0,184,C38.2
71,8083/3,184,C38.2
70,8082/3,184,C38.2
69,8081/2,184,C38.2
68,8080/2,184,C38.2
67,8078/3,184,C38.2
66,8077/2,184,C38.2
65,8077/0,184,C38.2
1143,8085/3,184,C38.2
23,8012/3,184,C38.2
52,8052/3,184,C38.2
1136,8023/3,184,C38.2
29,8022/3,184,C38.2
28,8021/3,184,C38.2
27,8020/3,184,C38.2
26,8015/3,184,C38.2
31,8031/3,184,C38.2
24,8013/3,184,C38.2
32,8032/3,184,C38.2
22,8011/3,184,C38.2
21,8011/0,184,C38.2
20,8010/9,184,C38.2
19,8010/6,184,C38.2
18,8010/3,184,C38.2
17,8010/2,184,C38.2
16,8010/0,184,C38.2
25,8014/3,184,C38.2
40,8043/3,184,C38.2
49,8051/3,184,C38.2
48,8051/0,184,C38.2
47,8050/3,184,C38.2
46,8050/2,184,C38.2
45,8050/0,184,C38.2
43,8046/3,184,C38.2
30,8030/3,184,C38.2
41,8044/3,184,C38.2
81,8096/0,184,C38.2
39,8042/3,184,C38.2
38,8041/3,184,C38.2
37,8040/1,184,C38.2
36,8040/0,184,C38.2
35,8035/3,184,C38.2
34,8034/3,184,C38.2
33,8033/3,184,C38.2
42,8045/3,184,C38.2
125,8150/3,184,C38.2
79,8094/3,184,C38.2
1149,8158/3,184,C38.2
136,8156/3,184,C38.2
134,8155/3,184,C38.2
132,8154/3,184,C38.2
131,8153/3,184,C38.2
139,8160/3,184,C38.2
127,8151/3,184,C38.2
140,8161/0,184,C38.2
123,8150/0,184,C38.2
122,8149/0,184,C38.2
121,8148/2,184,C38.2
120,8148/0,184,C38.2
119,8147/3,184,C38.2
118,8147/0,184,C38.2
117,8146/0,184,C38.2
129,8152/3,184,C38.2
148,8171/3,184,C38.2
157,8200/0,184,C38.2
156,8191/0,184,C38.2
155,8190/3,184,C38.2
153,8180/3,184,C38.2
293,8401/3,184,C38.2
151,8174/3,184,C38.2
138,8160/0,184,C38.2
149,8172/3,184,C38.2
1148,8144/0,184,C38.2
147,8170/3,184,C38.2
146,8170/0,184,C38.2
145,8163/3,184,C38.2
144,8163/2,184,C38.2
143,8163/0,184,C38.2
142,8162/3,184,C38.2
141,8161/3,184,C38.2
150,8173/3,184,C38.2
87,8102/3,184,C38.2
95,8120/3,184,C38.2
94,8120/2,184,C38.2
92,8120/0,184,C38.2
90,8110/3,184,C38.2
89,8110/0,184,C38.2
1147,8104/0,184,C38.2
116,8145/3,184,C38.2
88,8103/0,184,C38.2
98,8121/3,184,C38.2
86,8102/0,184,C38.2
85,8101/0,184,C38.2
1145,8100/3,184,C38.2
84,8100/0,184,C38.2
83,8098/3,184,C38.2
82,8097/3,184,C38.2
158,8200/3,184,C38.2
1146,8103/1,184,C38.2
105,8131/3,184,C38.2
80,8095/3,184,C38.2
114,8143/3,184,C38.2
113,8142/3,184,C38.2
112,8141/3,184,C38.2
111,8140/6,184,C38.2
110,8140/3,184,C38.2
109,8140/2,184,C38.2
96,8121/0,184,C38.2
107,8140/0,184,C38.2
97,8121/1,184,C38.2
104,8130/3,184,C38.2
103,8130/2,184,C38.2
102,8130/1,184,C38.2
101,8124/3,184,C38.2
100,8123/3,184,C38.2
99,8122/3,184,C38.2
115,8144/3,184,C38.2
108,8140/1,184,C38.2
1175,8509/3,184,C38.2
358,8501/3,184,C38.2
382,8530/3,184,C38.2
381,8525/3,184,C38.2
380,8524/3,184,C38.2
379,8523/3,184,C38.2
378,8522/3,184,C38.2
377,8522/2,184,C38.2
376,8521/3,184,C38.2
375,8520/3,184,C38.2
374,8520/2,184,C38.2
1176,8519/2,184,C38.2
373,8514/3,184,C38.2
372,8513/3,184,C38.2
384,8541/3,184,C38.2
366,8505/0,184,C38.2
359,8502/3,184,C38.2
360,8503/0,184,C38.2
361,8503/2,184,C38.2
362,8503/3,184,C38.2
363,8504/0,184,C38.2
371,8512/3,184,C38.2
365,8504/3,184,C38.2
370,8510/3,184,C38.2
367,8506/0,184,C38.2
368,8507/2,184,C38.2
1173,8507/3,184,C38.2
369,8508/3,184,C38.2
1174,8509/2,184,C38.2
385,8542/3,184,C38.2
364,8504/2,184,C38.2
403,8575/3,184,C38.2
291,8400/3,184,C38.2
292,8401/0,184,C38.2
422,8589/3,184,C38.2
421,8588/3,184,C38.2
420,8587/0,184,C38.2
419,8586/3,184,C38.2
418,8585/3,184,C38.2
416,8584/3,184,C38.2
414,8583/3,184,C38.2
412,8582/3,184,C38.2
410,8581/3,184,C38.2
408,8580/3,184,C38.2
407,8580/1,184,C38.2
383,8540/3,184,C38.2
397,8562/3,184,C38.2
386,8543/3,184,C38.2
388,8550/0,184,C38.2
389,8550/1,184,C38.2
391,8551/3,184,C38.2
394,8560/0,184,C38.2
406,8580/0,184,C38.2
396,8561/0,184,C38.2
404,8576/3,184,C38.2
398,8570/3,184,C38.2
399,8571/3,184,C38.2
400,8572/3,184,C38.2
401,8573/3,184,C38.2
402,8574/3,184,C38.2
